# Observation File: water_balance.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: net runoff [mol d^-1]
# Region: surface domain outlet
# Reduction: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: subsurface water content [mol]
# Region: computational domain
# Reduction: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: max ponded depth [m]
# Region: surface domain
# Reduction: maximum
# Variable: surface-ponded_depth
# Number of Vectors: 1
# =============================================================================
"time [d]","net runoff [mol d^-1]","surface water content [mol]","subsurface water content [mol]","max ponded depth [m]"
7.932064108669e+01,4.422304888518e+08,3.227954365767e+11,9.339842372867e+12,1.469364725754e+01
7.954744197977e+01,5.543062287107e+08,3.231665512155e+11,9.339685633869e+12,1.469412698611e+01
7.977424287285e+01,5.553709733253e+08,3.235368048326e+11,9.339528680035e+12,1.469507238438e+01
8.000104376594e+01,5.568584365615e+08,3.239054953776e+11,9.339371783030e+12,1.469652664103e+01
8.022784465902e+01,5.593928070292e+08,3.242714773026e+11,9.339215057806e+12,1.469838785092e+01
8.045464555210e+01,5.636711564354e+08,3.246329212277e+11,9.339058557669e+12,1.470044141576e+01
8.068144644519e+01,5.703665367544e+08,3.249875193941e+11,9.338902263187e+12,1.470244969084e+01
8.085154711500e+01,4.327312248431e+08,3.252483726090e+11,9.338785183914e+12,1.470384191250e+01
8.102164778481e+01,4.389556801266e+08,3.255028436079e+11,9.338668249343e+12,1.470505953105e+01
8.119174845463e+01,4.464029490675e+08,3.257497122632e+11,9.338551470342e+12,1.470607576843e+01
8.136184912444e+01,4.548878707948e+08,3.259879411403e+11,9.338434845636e+12,1.470688985612e+01
8.153194979425e+01,4.640980188437e+08,3.262167873587e+11,9.338318372275e+12,1.470751878929e+01
8.170205046407e+01,4.736383837690e+08,3.264359669125e+11,9.338202045856e+12,1.470799152002e+01
8.187215113388e+01,4.830873172214e+08,3.266455401091e+11,9.338085859575e+12,1.470833603729e+01
8.208477697114e+01,6.175490473802e+08,3.268936142050e+11,9.337940845043e+12,1.470862134942e+01
8.229740280841e+01,6.295716836874e+08,3.271294758984e+11,9.337796039948e+12,1.470880451222e+01
8.256318510499e+01,8.019030073246e+08,3.274089918969e+11,9.337615363939e+12,1.470893028830e+01
8.282896740158e+01,8.131162261295e+08,3.276769430708e+11,9.337435022631e+12,1.470899509586e+01
8.309474969816e+01,8.211276397334e+08,3.279366115502e+11,9.337255011741e+12,1.470902474415e+01
8.336053199474e+01,8.266048407585e+08,3.281904543860e+11,9.337075337659e+12,1.470903262364e+01
8.362631429132e+01,8.301954082027e+08,3.284403820991e+11,9.336896006247e+12,1.470902840543e+01
8.395854216205e+01,1.040937004167e+09,3.287490409757e+11,9.336672375702e+12,1.470901329801e+01
8.429077003278e+01,1.042608877391e+09,3.290554661375e+11,9.336449275370e+12,1.470899320257e+01
8.470605487119e+01,1.304266964829e+09,3.294366557441e+11,9.336171266329e+12,1.470896503875e+01
8.522516091920e+01,1.630452896865e+09,3.299116758905e+11,9.335825131041e+12,1.470892812505e+01
8.574426696722e+01,1.629912630690e+09,3.303856325131e+11,9.335480584271e+12,1.470889047159e+01
8.626337301523e+01,1.629077279643e+09,3.308588348657e+11,9.335137596685e+12,1.470885250434e+01
8.691225557525e+01,2.034825506195e+09,3.314495497159e+11,9.334711194349e+12,1.470880452046e+01
8.756113813526e+01,2.033213114310e+09,3.320396984198e+11,9.334286985016e+12,1.470875607892e+01
8.837224133528e+01,2.538913165448e+09,3.327764199066e+11,9.333760275841e+12,1.470869479104e+01
8.918334453530e+01,2.536239685500e+09,3.335122874303e+11,9.333237088740e+12,1.470863283551e+01
8.959167226765e+01,1.276117793793e+09,3.338825736796e+11,9.332974559029e+12,1.470860167548e+01
8.989791806691e+01,9.567020319655e+08,3.341601975256e+11,9.332778137193e+12,1.470857820270e+01
9.000000000000e+01,3.188577741606e+08,3.342527276399e+11,9.332712714086e+12,1.470857037864e+01
9.030624579926e+01,9.561820448740e+08,3.345302386470e+11,9.332516929126e+12,1.470854691814e+01
9.068905304834e+01,1.194617776664e+09,3.348770053306e+11,9.332272855219e+12,1.470851766116e+01
9.116756210968e+01,1.492315434713e+09,3.353103039963e+11,9.331968907765e+12,1.470848133765e+01
9.191523251804e+01,2.329444146340e+09,3.359870230527e+11,9.331496692279e+12,1.470842746433e+01
9.247598532430e+01,1.745809726388e+09,3.364943217036e+11,9.331144037170e+12,1.470838793326e+01
9.303673813057e+01,1.744565485924e+09,3.370013179512e+11,9.330792905385e+12,1.470834928956e+01
9.373767913840e+01,2.178820052045e+09,3.376346252334e+11,9.330356350138e+12,1.470830124351e+01
9.443862014623e+01,2.180922106606e+09,3.382629689832e+11,9.329922670648e+12,1.470825360612e+01
9.496432590210e+01,1.641220255288e+09,3.387264245890e+11,9.329599670119e+12,1.470821791775e+01
9.549003165798e+01,1.652199767941e+09,3.391768802708e+11,9.329278692444e+12,1.470818230240e+01
9.601573741385e+01,1.666179715872e+09,3.396120135135e+11,9.328959059817e+12,1.470814673012e+01
9.654144316973e+01,1.679123211911e+09,3.400329208997e+11,9.328640717735e+12,1.470811140698e+01
9.706714892560e+01,1.688478288801e+09,3.404430819064e+11,9.328323760315e+12,1.470807579126e+01
9.759285468147e+01,1.693941821349e+09,3.408465733522e+11,9.328008004796e+12,1.470804024905e+01
9.798713399838e+01,1.272173159221e+09,3.411468262859e+11,9.327771836403e+12,1.470801354493e+01
9.838141331528e+01,1.272935166405e+09,3.414456669982e+11,9.327536308679e+12,1.470798676894e+01
9.877569263219e+01,1.273106471633e+09,3.417437213372e+11,9.327301406884e+12,1.470795990336e+01
9.926854177832e+01,1.591082901318e+09,3.421156458013e+11,9.327008728204e+12,1.470792628086e+01
9.976139092445e+01,1.590545628769e+09,3.424872762980e+11,9.326716867215e+12,1.470789262299e+01
1.002542400706e+02,1.589914964510e+09,3.428586221506e+11,9.326425931756e+12,1.470785896525e+01
1.007470892167e+02,1.589208593245e+09,3.432296746405e+11,9.326135993591e+12,1.470782533820e+01
1.009550099502e+02,6.703189323387e+08,3.433861622794e+11,9.326013857877e+12,1.470781118049e+01
1.011109505004e+02,5.026633233881e+08,3.435034940854e+11,9.325922342904e+12,1.470780055827e+01
1.012668910505e+02,5.025853008412e+08,3.436207938758e+11,9.325830963317e+12,1.470778992848e+01
1.014618167382e+02,6.281039556097e+08,3.437673593015e+11,9.325716912787e+12,1.470777663696e+01
1.017054738478e+02,7.849301267353e+08,3.439504905679e+11,9.325574630352e+12,1.470776002229e+01
1.020861880816e+02,1.225940233659e+09,3.442364647604e+11,9.325353010670e+12,1.470773406796e+01
1.028297705693e+02,2.392382489470e+09,3.447943996856e+11,9.324922780971e+12,1.470768286575e+01
1.035733530571e+02,2.390285151858e+09,3.453518484805e+11,9.324495110131e+12,1.470763123383e+01
1.045028311669e+02,2.984513526953e+09,3.460480872568e+11,9.323964441214e+12,1.470756643782e+01
1.054323092766e+02,2.981163527357e+09,3.467437648023e+11,9.323437708337e+12,1.470750300068e+01
1.063617873863e+02,2.977879844000e+09,3.474390410002e+11,9.322914682562e+12,1.470744080669e+01
1.072912654961e+02,2.974650005160e+09,3.481337033549e+11,9.322395477948e+12,1.470737929463e+01
1.082207436058e+02,2.971487943521e+09,3.488277350588e+11,9.321880075474e+12,1.470731805721e+01
1.089178521881e+02,2.226855692250e+09,3.493479736236e+11,9.321495574256e+12,1.470727217238e+01
1.094406836248e+02,1.669151914977e+09,3.497377509686e+11,9.321208585284e+12,1.470723960241e+01
1.098328072024e+02,1.251322882798e+09,3.500294084132e+11,9.320994565471e+12,1.470721935189e+01
1.102249307799e+02,1.250824021091e+09,3.503195729965e+11,9.320782530751e+12,1.470721383595e+01
1.106170543575e+02,1.250441079909e+09,3.506077613283e+11,9.320572853967e+12,1.470724426083e+01
1.110091779350e+02,1.250344232936e+09,3.508941473352e+11,9.320365119387e+12,1.470733595782e+01
1.114013015126e+02,1.250775131014e+09,3.511784894307e+11,9.320158962098e+12,1.470750409970e+01
1.117934250901e+02,1.252002003632e+09,3.514603240741e+11,9.319954121170e+12,1.470774311721e+01
1.121855486677e+02,1.254207965567e+09,3.517389387359e+11,9.319750221389e+12,1.470802520411e+01
1.125776722452e+02,1.257400498265e+09,3.520140818903e+11,9.319546673580e+12,1.470831501866e+01
1.129697958227e+02,1.261370984592e+09,3.522850395082e+11,9.319343304021e+12,1.470857829568e+01
1.133619194003e+02,1.265764578271e+09,3.525507678093e+11,9.319140708176e+12,1.470879506425e+01
1.137540429778e+02,1.270187015569e+09,3.528115888012e+11,9.318938659098e+12,1.470896115597e+01
1.142441974498e+02,1.593870478966e+09,3.531308980366e+11,9.318686717416e+12,1.470909661482e+01
1.147343519217e+02,1.598785285422e+09,3.534446333810e+11,9.318435420883e+12,1.470917568309e+01
1.152245063936e+02,1.602359072972e+09,3.537541117176e+11,9.318184774339e+12,1.470921557528e+01
1.157146608656e+02,1.604734357938e+09,3.540607797986e+11,9.317934570555e+12,1.470923130006e+01
1.162048153375e+02,1.606147796460e+09,3.543656701180e+11,9.317684732045e+12,1.470923297637e+01
1.166949698094e+02,1.606864691793e+09,3.546678748283e+11,9.317436853471e+12,1.470922761727e+01
1.171851242814e+02,1.607132508960e+09,3.549532528200e+11,9.317205535314e+12,1.470922117636e+01
1.176752787533e+02,1.607138631781e+09,3.552567601876e+11,9.316956041581e+12,1.470921705119e+01
1.181654332252e+02,1.607030945096e+09,3.555600746248e+11,9.316706900367e+12,1.470921636647e+01
1.186555876971e+02,1.606901558598e+09,3.558639216460e+11,9.316457292620e+12,1.470922015820e+01
1.191457421691e+02,1.606833583905e+09,3.561675257537e+11,9.316208021603e+12,1.470923363179e+01
1.196358966410e+02,1.606894813306e+09,3.564704969727e+11,9.315959338179e+12,1.470926246171e+01
1.200000000000e+02,1.193775570315e+09,3.566950747886e+11,9.315774937604e+12,1.470929619180e+01
1.204901544719e+02,1.607628684816e+09,3.569963398815e+11,9.315527201339e+12,1.470937578695e+01
1.209803089439e+02,1.608752478486e+09,3.572960259912e+11,9.315279931497e+12,1.470950281337e+01
1.214704634158e+02,1.610664536052e+09,3.575931768847e+11,9.315033324513e+12,1.470968663469e+01
1.219606178877e+02,1.613581963186e+09,3.578866706820e+11,9.314787466451e+12,1.470992650414e+01
1.224507723597e+02,1.617627435503e+09,3.581753304829e+11,9.314542369056e+12,1.471021145974e+01
1.229409268316e+02,1.622785667593e+09,3.584581270927e+11,9.314298026762e+12,1.471052461277e+01
1.234310813035e+02,1.628871684730e+09,3.587340501383e+11,9.314054437513e+12,1.471084209874e+01
1.239212357754e+02,1.635559390748e+09,3.590024718804e+11,9.313811647565e+12,1.471114384770e+01
1.244113902474e+02,1.642440012078e+09,3.592632192255e+11,9.313569630328e+12,1.471141290178e+01
1.249015447193e+02,1.649115515812e+09,3.595166516622e+11,9.313328367573e+12,1.471164087304e+01
1.253916991912e+02,1.655238390560e+09,3.597632007737e+11,9.313087843615e+12,1.471182322359e+01
1.258818536632e+02,1.660563790369e+09,3.600036309702e+11,9.312848050232e+12,1.471196052271e+01
1.263720081351e+02,1.664959250335e+09,3.602389742171e+11,9.312608991247e+12,1.471205971109e+01
1.268621626070e+02,1.668401700701e+09,3.604700397561e+11,9.312370664599e+12,1.471212463948e+01
1.273523170790e+02,1.670969121436e+09,3.606979243002e+11,9.312133058118e+12,1.471216596637e+01
1.278424715509e+02,1.672754561806e+09,3.609232149635e+11,9.311896172433e+12,1.471218618325e+01
1.283326260228e+02,1.673904437219e+09,3.611466451907e+11,9.311660004801e+12,1.471219246623e+01
1.288227804948e+02,1.674555039908e+09,3.613687253669e+11,9.311424558669e+12,1.471218879789e+01
1.293129349667e+02,1.674824132439e+09,3.615898387181e+11,9.311189836874e+12,1.471217843108e+01
1.298030894386e+02,1.674798895914e+09,3.618101896708e+11,9.310955843559e+12,1.471216233167e+01
1.302932439106e+02,1.674582209195e+09,3.620301086656e+11,9.310722604364e+12,1.471214454071e+01
1.307833983825e+02,1.674221006058e+09,3.622495944949e+11,9.310490083917e+12,1.471212329517e+01
1.313960914724e+02,2.092020560178e+09,3.625235029337e+11,9.310200655963e+12,1.471209446392e+01
1.320087845623e+02,2.091158517291e+09,3.627971410150e+11,9.309912366894e+12,1.471206510235e+01
1.327746509247e+02,2.612458386791e+09,3.631388091662e+11,9.309553849500e+12,1.471202669275e+01
1.333490506965e+02,1.958471423704e+09,3.633948724954e+11,9.309286022860e+12,1.471199771434e+01
1.339234504683e+02,1.957582910389e+09,3.636507958312e+11,9.309019226859e+12,1.471196854383e+01
1.344978502401e+02,1.956682716392e+09,3.639065770709e+11,9.308753469100e+12,1.471193877996e+01
1.350722500119e+02,1.955782370271e+09,3.641623001115e+11,9.308488745969e+12,1.471190992125e+01
1.357902497266e+02,2.443311540768e+09,3.644817369014e+11,9.308159431203e+12,1.471187228869e+01
1.365082494414e+02,2.441866577751e+09,3.648010279059e+11,9.307831654355e+12,1.471183439213e+01
1.372262491561e+02,2.440402856511e+09,3.651202641476e+11,9.307505374797e+12,1.471179658049e+01
1.379442488709e+02,2.438997054846e+09,3.654394340844e+11,9.307180611137e+12,1.471176589560e+01
1.384827486569e+02,1.828549235181e+09,3.656786747141e+11,9.306937869278e+12,1.471175691470e+01
1.388866234965e+02,1.371101304360e+09,3.658579334801e+11,9.306756278861e+12,1.471176627276e+01
1.392904983360e+02,1.370956999889e+09,3.660368469280e+11,9.306575150027e+12,1.471180462755e+01
1.396943731755e+02,1.371114248416e+09,3.662151354073e+11,9.306394479342e+12,1.471188182635e+01
1.400982480151e+02,1.371721110154e+09,3.663924162382e+11,9.306214251733e+12,1.471200201967e+01
1.405021228546e+02,1.372912876371e+09,3.665680641568e+11,9.306034476183e+12,1.471215600083e+01
1.409059976942e+02,1.374734306593e+09,3.667414566788e+11,9.305855149013e+12,1.471232589012e+01
1.412089038238e+02,1.032324220806e+09,3.668699595730e+11,9.305720921183e+12,1.471245439493e+01
1.415118099535e+02,1.033802158097e+09,3.669967107348e+11,9.305586966985e+12,1.471257448650e+01
1.418904426156e+02,1.294773770942e+09,3.671521839815e+11,9.305419936047e+12,1.471269948169e+01
1.422690752776e+02,1.297296335105e+09,3.673047468662e+11,9.305253310435e+12,1.471279596343e+01
1.426477079397e+02,1.299627372202e+09,3.674545353973e+11,9.305087083842e+12,1.471286238581e+01
1.430263406018e+02,1.301623975355e+09,3.676019868664e+11,9.304921255602e+12,1.471290500803e+01
1.434049732638e+02,1.303217100200e+09,3.677474687101e+11,9.304755826911e+12,1.471292784673e+01
1.437836059259e+02,1.304392324892e+09,3.678913742903e+11,9.304590798575e+12,1.471293575258e+01
1.441622385880e+02,1.305180317757e+09,3.680340926738e+11,9.304426169584e+12,1.471293360049e+01
1.446355294156e+02,1.632090484379e+09,3.682111964500e+11,9.304221015924e+12,1.471292091707e+01
1.451088202432e+02,1.632255085031e+09,3.683875130314e+11,9.304016484175e+12,1.471290329145e+01
1.455821110708e+02,1.632114847599e+09,3.685633503283e+11,9.303812571881e+12,1.471288294584e+01
1.460554018983e+02,1.631782388938e+09,3.687388920384e+11,9.303609274267e+12,1.471286131284e+01
1.466470154328e+02,2.039016893743e+09,3.689580672834e+11,9.303356136953e+12,1.471283359946e+01
1.473865323509e+02,2.547450334012e+09,3.692317824955e+11,9.303041275303e+12,1.471279797798e+01
1.481260492690e+02,2.546049296326e+09,3.695053579890e+11,9.302727963188e+12,1.471276292888e+01
1.488655661872e+02,2.544640895508e+09,3.697787985559e+11,9.302416205668e+12,1.471272769397e+01
1.496050831053e+02,2.543209781584e+09,3.700521338115e+11,9.302105972650e+12,1.471269190217e+01
1.500000000000e+02,1.357714637809e+09,3.701980823857e+11,9.301940730210e+12,1.471267274045e+01
1.507395169181e+02,2.541002958432e+09,3.704713172040e+11,9.301632806103e+12,1.471263655379e+01
1.514790338362e+02,2.539553688974e+09,3.707444758414e+11,9.301326411090e+12,1.471260007145e+01
1.522185507543e+02,2.538096774206e+09,3.710175937261e+11,9.301021518464e+12,1.471256378661e+01
1.526345290208e+02,1.427215692055e+09,3.711711969375e+11,9.300850494006e+12,1.471254338930e+01
1.529465127206e+02,1.070156188933e+09,3.712863928616e+11,9.300722494426e+12,1.471252798505e+01
1.532584964204e+02,1.069896319662e+09,3.714015721223e+11,9.300594794163e+12,1.471251262970e+01
1.536484760452e+02,1.336965435344e+09,3.715455370949e+11,9.300435560391e+12,1.471249356457e+01
1.540384556700e+02,1.336561032446e+09,3.716894944483e+11,9.300276744391e+12,1.471247457969e+01
1.544284352948e+02,1.336157732532e+09,3.718334109834e+11,9.300118363753e+12,1.471245564692e+01
1.549159098257e+02,1.669569027629e+09,3.720132673096e+11,9.299921042897e+12,1.471243205584e+01
1.555252529895e+02,2.085984883535e+09,3.722380316494e+11,9.299675428199e+12,1.471240265214e+01
1.561345961532e+02,2.085013436308e+09,3.724627170331e+11,9.299430860764e+12,1.471237335470e+01
1.568962751079e+02,2.604753856380e+09,3.727433971727e+11,9.299126837278e+12,1.471233657442e+01
1.576579540625e+02,2.603239645013e+09,3.730239276811e+11,9.298824459931e+12,1.471229980482e+01
1.586100527558e+02,3.251681820708e+09,3.733744231450e+11,9.298449055596e+12,1.471225341045e+01
1.591456082708e+02,1.828316521924e+09,3.735715336020e+11,9.298238686251e+12,1.471222734671e+01
1.593715457537e+02,7.711861782549e+08,3.736546795456e+11,9.298150036983e+12,1.471221636480e+01
1.595974832366e+02,7.710501904313e+08,3.737378377662e+11,9.298061557525e+12,1.471220539302e+01
1.598234207195e+02,7.709167334615e+08,3.738209907341e+11,9.297973212780e+12,1.471219443190e+01
1.599822830121e+02,5.419878911312e+08,3.738794595570e+11,9.297911162324e+12,1.471218673704e+01
1.601411453048e+02,5.419175891655e+08,3.739379248714e+11,9.297849177876e+12,1.471217904287e+01
1.603000075974e+02,5.418498825330e+08,3.739963911787e+11,9.297787262653e+12,1.471217137854e+01
1.604588698901e+02,5.417821808645e+08,3.740548574860e+11,9.297725349551e+12,1.471216371421e+01
1.606574477559e+02,6.771327710294e+08,3.741279327069e+11,9.297648149172e+12,1.471215417304e+01
1.609056700882e+02,8.462552288258e+08,3.742192871246e+11,9.297551799040e+12,1.471214232037e+01
1.611538924205e+02,8.460926093665e+08,3.743106354913e+11,9.297455605127e+12,1.471213052592e+01
1.614641703358e+02,1.057361806769e+09,3.744248089942e+11,9.297335638622e+12,1.471211587114e+01
1.617744482512e+02,1.057113202783e+09,3.745389712683e+11,9.297215934779e+12,1.471210132178e+01
1.620847261665e+02,1.056862526858e+09,3.746531198665e+11,9.297096493355e+12,1.471208683905e+01
1.624725735607e+02,1.320690779755e+09,3.747957882595e+11,9.296947596919e+12,1.471206880848e+01
1.629573828034e+02,1.650259009876e+09,3.749741079805e+11,9.296762094771e+12,1.471204631305e+01
1.634421920461e+02,1.649656982124e+09,3.751523961535e+11,9.296577226179e+12,1.471202380982e+01
1.639270012888e+02,1.649053185403e+09,3.753306440368e+11,9.296392992281e+12,1.471200121690e+01
1.644118105316e+02,1.648454570439e+09,3.755088767596e+11,9.296209381611e+12,1.471197857692e+01
1.650178220850e+02,2.059630261351e+09,3.757316443709e+11,9.295980803803e+12,1.471195034280e+01
1.657753365267e+02,2.573073838202e+09,3.760100776262e+11,9.295696577930e+12,1.471191519710e+01
1.669589528420e+02,4.016911076449e+09,3.764451545130e+11,9.295255993909e+12,1.471186150518e+01
1.681425691572e+02,4.013468335993e+09,3.768802197253e+11,9.294818850080e+12,1.471180878742e+01
1.690302813936e+02,3.008208826114e+09,3.772064930290e+11,9.294492907173e+12,1.471176989417e+01
1.694047849934e+02,1.268749284407e+09,3.773441682021e+11,9.294355732404e+12,1.471175372428e+01
1.696856626932e+02,9.513752289690e+08,3.774474191192e+11,9.294253029858e+12,1.471174160234e+01
1.698963209680e+02,7.134301019849e+08,3.775248628888e+11,9.294176109375e+12,1.471173255179e+01
1.701069792429e+02,7.133234607478e+08,3.776022982329e+11,9.294099293475e+12,1.471172359108e+01
1.703703020865e+02,8.914924073570e+08,3.776990967834e+11,9.294003436900e+12,1.471171232223e+01
1.706994556409e+02,1.114115162429e+09,3.778200880132e+11,9.293883864765e+12,1.471169838890e+01
1.712137580698e+02,1.740197008705e+09,3.780091043566e+11,9.293697679638e+12,1.471167658142e+01
1.722182550011e+02,3.396529136131e+09,3.783780486958e+11,9.293336571700e+12,1.471163375301e+01
1.729716276996e+02,2.546104493861e+09,3.786546258859e+11,9.293067136246e+12,1.471160083919e+01
1.737250003981e+02,2.544796913802e+09,3.789310711798e+11,9.292799162458e+12,1.471156785645e+01
1.744783730966e+02,2.543478655764e+09,3.792073921281e+11,9.292532631710e+12,1.471153409650e+01
